Time,CO2_Concentration_ppm
2024-09-06 06:40:40,438
2024-09-06 06:42:02,439
2024-09-06 06:42:53,439
2024-09-06 06:43:52,438
2024-09-06 06:44:44,433
2024-09-06 06:45:56,436
2024-09-06 06:46:40,439
2024-09-06 06:48:26,437
2024-09-06 06:49:20,438
2024-09-06 06:50:19,437
2024-09-06 06:50:46,441
2024-09-06 06:52:20,433
2024-09-06 06:53:22,438
2024-09-06 06:53:43,439
2024-09-06 06:54:56,438
2024-09-06 06:55:47,439
2024-09-06 06:56:57,439
2024-09-06 06:58:20,436
2024-09-06 06:59:16,435
2024-09-06 07:00:16,432
2024-09-06 07:00:33,435
2024-09-06 07:01:36,434
2024-09-06 07:03:14,438
2024-09-06 07:04:04,435
2024-09-06 07:05:17,434
2024-09-06 07:05:38,434
2024-09-06 07:06:37,440
2024-09-06 07:08:21,436
2024-09-06 07:09:14,433
2024-09-06 07:09:46,435
2024-09-06 07:10:46,439
2024-09-06 07:12:18,434
2024-09-06 07:13:02,435
2024-09-06 07:14:01,436
2024-09-06 07:14:37,430
2024-09-06 07:15:48,433
2024-09-06 07:17:07,436
2024-09-06 07:17:32,433
2024-09-06 07:19:28,435
2024-09-06 07:19:34,432
2024-09-06 07:20:42,433
2024-09-06 07:22:16,433
2024-09-06 07:23:15,434
2024-09-06 07:24:00,433
2024-09-06 07:25:24,434
2024-09-06 07:25:45,439
2024-09-06 07:27:19,438
2024-09-06 07:28:01,432
2024-09-06 07:28:51,437
2024-09-06 07:29:58,443
2024-09-06 07:30:51,437
2024-09-06 07:32:12,442
2024-09-06 07:32:32,438
2024-09-06 07:34:23,439
2024-09-06 07:34:39,441
2024-09-06 07:36:11,439
2024-09-06 07:36:50,440
2024-09-06 07:37:45,442
2024-09-06 07:38:41,441
2024-09-06 07:39:31,439
2024-09-06 07:41:10,444
2024-09-06 07:41:53,444
2024-09-06 07:43:04,442
2024-09-06 07:44:25,447
2024-09-06 07:44:59,445
2024-09-06 07:46:26,443
2024-09-06 07:46:59,439
2024-09-06 07:48:16,442
2024-09-06 07:49:04,448
2024-09-06 07:49:48,448
2024-09-06 07:51:19,444
2024-09-06 07:51:37,438
2024-09-06 07:52:55,439
2024-09-06 07:54:18,438
2024-09-06 07:55:09,438
2024-09-06 07:55:36,445
2024-09-06 07:56:59,447
2024-09-06 07:57:36,443
2024-09-06 07:58:32,448
2024-09-06 07:59:30,446
2024-09-06 08:01:05,448
2024-09-06 08:01:54,452
2024-09-06 08:03:06,449
2024-09-06 08:03:30,448
2024-09-06 08:04:44,445
2024-09-06 08:06:06,449
2024-09-06 08:06:42,447
2024-09-06 08:08:09,447
2024-09-06 08:08:37,447
2024-09-06 08:09:34,451
2024-09-06 08:11:29,457
2024-09-06 08:11:38,466
2024-09-06 08:12:30,478
2024-09-06 08:14:05,492
2024-09-06 08:15:04,511
2024-09-06 08:15:31,524
2024-09-06 08:17:09,533
2024-09-06 08:17:52,537
2024-09-06 08:18:38,542
2024-09-06 08:20:03,550
2024-09-06 08:21:15,561
2024-09-06 08:21:43,564
2024-09-06 08:22:33,567
2024-09-06 08:23:59,568
2024-09-06 08:25:00,574
2024-09-06 08:26:07,581
2024-09-06 08:26:40,589
2024-09-06 08:28:04,604
2024-09-06 08:28:37,620
2024-09-06 08:29:32,631
2024-09-06 08:30:43,637
2024-09-06 08:32:29,638
2024-09-06 08:32:42,641
2024-09-06 08:34:14,644
2024-09-06 08:35:01,646
2024-09-06 08:36:03,648
2024-09-06 08:37:14,647
2024-09-06 08:37:48,652
2024-09-06 08:39:28,647
2024-09-06 08:40:07,650
2024-09-06 08:40:45,648
2024-09-06 08:41:31,648
2024-09-06 08:43:09,646
2024-09-06 08:43:46,650
2024-09-06 08:45:24,648
2024-09-06 08:46:03,648
2024-09-06 08:47:11,645
2024-09-06 08:48:29,641
2024-09-06 08:48:45,638
2024-09-06 08:50:07,635
2024-09-06 08:51:29,628
2024-09-06 08:51:31,628
2024-09-06 08:52:31,625
2024-09-06 08:53:55,617
2024-09-06 08:54:42,611
2024-09-06 08:56:25,608
2024-09-06 08:57:16,606
2024-09-06 08:58:00,600
2024-09-06 08:59:29,595
2024-09-06 09:00:03,584
2024-09-06 09:01:08,580
2024-09-06 09:01:32,578
2024-09-06 09:02:37,575
2024-09-06 09:03:52,577
2024-09-06 09:04:43,576
2024-09-06 09:06:25,575
2024-09-06 09:07:24,572
2024-09-06 09:07:56,570
2024-09-06 09:09:23,575
2024-09-06 09:09:58,575
2024-09-06 09:11:08,576
2024-09-06 09:12:22,573
2024-09-06 09:13:08,577
2024-09-06 09:13:30,572
2024-09-06 09:14:46,574
2024-09-06 09:16:10,569
2024-09-06 09:16:59,573
2024-09-06 09:18:22,573
2024-09-06 09:18:42,573
2024-09-06 09:19:50,571
2024-09-06 09:20:48,578
2024-09-06 09:22:22,582
2024-09-06 09:22:48,580
2024-09-06 09:24:26,581
2024-09-06 09:24:54,582
2024-09-06 09:25:51,589
2024-09-06 09:27:00,595
2024-09-06 09:27:46,603
2024-09-06 09:29:24,604
2024-09-06 09:29:52,612
2024-09-06 09:31:01,611
2024-09-06 09:31:39,615
2024-09-06 09:32:39,617
2024-09-06 09:34:05,620
2024-09-06 09:34:37,622
2024-09-06 09:36:23,622
2024-09-06 09:37:21,625
2024-09-06 09:37:49,632
2024-09-06 09:39:01,639
2024-09-06 09:40:19,653
2024-09-06 09:40:43,658
2024-09-06 09:42:19,668
2024-09-06 09:42:57,666
2024-09-06 09:44:15,668
2024-09-06 09:45:21,671
2024-09-06 09:46:22,673
2024-09-06 09:46:53,671
2024-09-06 09:47:44,663
2024-09-06 09:48:51,653
2024-09-06 09:49:59,648
2024-09-06 09:50:33,639
2024-09-06 09:51:42,632
2024-09-06 09:53:28,625
2024-09-06 09:53:52,610
2024-09-06 09:54:37,606
2024-09-06 09:55:47,596
2024-09-06 09:56:41,586
2024-09-06 09:58:24,589
2024-09-06 09:59:00,588
2024-09-06 09:59:43,585
2024-09-06 10:01:03,589
2024-09-06 10:01:47,594
2024-09-06 10:03:25,601
2024-09-06 10:04:03,611
2024-09-06 10:04:40,614
2024-09-06 10:06:10,624
2024-09-06 10:06:41,630
2024-09-06 10:08:18,638
2024-09-06 10:08:44,645
2024-09-06 10:10:26,649
2024-09-06 10:11:00,656
2024-09-06 10:12:18,657
2024-09-06 10:13:27,665
2024-09-06 10:13:58,676
2024-09-06 10:14:55,675
2024-09-06 10:15:47,681
2024-09-06 10:17:01,678
2024-09-06 10:17:51,687
2024-09-06 10:19:07,681
2024-09-06 10:19:46,683
2024-09-06 10:20:52,688
2024-09-06 10:21:53,687
2024-09-06 10:23:19,688
2024-09-06 10:23:37,684
2024-09-06 10:25:10,687
2024-09-06 10:25:35,688
2024-09-06 10:26:34,688
2024-09-06 10:28:13,693
2024-09-06 10:29:26,703
2024-09-06 10:29:58,708
2024-09-06 10:30:57,717
2024-09-06 10:31:40,714
2024-09-06 10:33:26,724
2024-09-06 10:33:30,724
2024-09-06 10:35:12,723
2024-09-06 10:35:48,732
2024-09-06 10:36:38,727
2024-09-06 10:37:56,730
2024-09-06 10:39:03,728
2024-09-06 10:40:13,729
2024-09-06 10:40:33,730
2024-09-06 10:42:05,730
2024-09-06 10:42:47,727
2024-09-06 10:43:44,728
2024-09-06 10:45:20,728
2024-09-06 10:45:42,727
2024-09-06 10:46:48,726
2024-09-06 10:48:18,724
2024-09-06 10:48:35,726
2024-09-06 10:50:17,715
2024-09-06 10:51:25,711
2024-09-06 10:51:41,702
2024-09-06 10:53:20,694
2024-09-06 10:54:06,696
2024-09-06 10:54:46,684
2024-09-06 10:56:27,677
2024-09-06 10:56:52,669
2024-09-06 10:57:55,663
2024-09-06 10:58:58,656
2024-09-06 11:00:02,651
2024-09-06 11:01:29,641
2024-09-06 11:01:56,641
2024-09-06 11:02:54,635
2024-09-06 11:04:25,631
2024-09-06 11:05:24,623
2024-09-06 11:05:39,625
2024-09-06 11:07:16,619
2024-09-06 11:07:52,621
2024-09-06 11:08:50,618
2024-09-06 11:09:50,621
2024-09-06 11:11:12,619
2024-09-06 11:11:42,615
2024-09-06 11:13:06,620
2024-09-06 11:14:02,614
2024-09-06 11:14:53,610
2024-09-06 11:16:13,616
2024-09-06 11:16:40,611
2024-09-06 11:17:46,612
2024-09-06 11:18:33,613
2024-09-06 11:20:16,610
2024-09-06 11:20:54,611
2024-09-06 11:21:59,607
2024-09-06 11:22:38,609
2024-09-06 11:23:50,605
2024-09-06 11:24:49,606
2024-09-06 11:25:48,607
2024-09-06 11:26:48,607
2024-09-06 11:27:41,605
2024-09-06 11:29:06,603
2024-09-06 11:30:11,605
2024-09-06 11:30:46,604
2024-09-06 11:32:06,605
2024-09-06 11:33:23,602
2024-09-06 11:34:17,607
2024-09-06 11:35:08,606
2024-09-06 11:35:57,613
2024-09-06 11:37:10,617
2024-09-06 11:38:04,627
2024-09-06 11:39:16,637
2024-09-06 11:40:17,653
2024-09-06 11:40:47,682
2024-09-06 11:41:43,704
2024-09-06 11:43:04,721
2024-09-06 11:44:13,728
2024-09-06 11:45:10,726
2024-09-06 11:46:29,727
2024-09-06 11:46:36,723
2024-09-06 11:48:10,722
2024-09-06 11:48:42,722
2024-09-06 11:49:47,726
2024-09-06 11:51:06,723
2024-09-06 11:51:42,724
2024-09-06 11:53:05,728
2024-09-06 11:54:00,726
2024-09-06 11:54:31,726
2024-09-06 11:55:45,726
2024-09-06 11:56:38,721
2024-09-06 11:57:38,723
2024-09-06 11:59:07,726
2024-09-06 11:59:40,722
2024-09-06 12:01:23,716
2024-09-06 12:02:25,713
2024-09-06 12:02:51,707
2024-09-06 12:04:02,697
2024-09-06 12:05:05,687
2024-09-06 12:06:14,678
2024-09-06 12:06:52,667
2024-09-06 12:08:14,663
2024-09-06 12:09:14,660
2024-09-06 12:10:03,656
2024-09-06 12:10:38,649
2024-09-06 12:11:53,651
2024-09-06 12:12:37,643
2024-09-06 12:13:36,638
2024-09-06 12:15:05,637
2024-09-06 12:15:47,633
2024-09-06 12:16:32,627
2024-09-06 12:17:57,629
2024-09-06 12:18:35,625
2024-09-06 12:20:13,621
2024-09-06 12:21:13,623
2024-09-06 12:21:50,623
2024-09-06 12:22:57,617
2024-09-06 12:24:09,619
2024-09-06 12:25:23,612
2024-09-06 12:26:23,618
2024-09-06 12:26:30,616
2024-09-06 12:28:05,617
2024-09-06 12:28:50,613
2024-09-06 12:30:29,613
2024-09-06 12:31:12,607
2024-09-06 12:32:04,614
2024-09-06 12:32:42,613
2024-09-06 12:34:26,613
2024-09-06 12:35:18,609
2024-09-06 12:36:23,613
2024-09-06 12:37:23,615
2024-09-06 12:37:39,612
2024-09-06 12:39:22,613
2024-09-06 12:40:13,610
2024-09-06 12:41:16,612
2024-09-06 12:42:22,609
2024-09-06 12:42:39,614
2024-09-06 12:44:15,612
2024-09-06 12:44:42,610
2024-09-06 12:46:06,610
2024-09-06 12:47:07,612
2024-09-06 12:47:53,613
2024-09-06 12:48:31,613
2024-09-06 12:49:51,609
2024-09-06 12:50:46,603
2024-09-06 12:52:05,602
2024-09-06 12:52:43,602
2024-09-06 12:53:39,592
2024-09-06 12:55:04,592
2024-09-06 12:55:54,596
2024-09-06 12:56:32,597
2024-09-06 12:58:16,602
2024-09-06 12:59:07,612
2024-09-06 12:59:46,622
2024-09-06 13:00:41,630
2024-09-06 13:02:23,642
2024-09-06 13:03:21,662
2024-09-06 13:03:53,674
2024-09-06 13:04:58,685
2024-09-06 13:06:12,700
2024-09-06 13:06:54,700
2024-09-06 13:08:05,705
2024-09-06 13:09:27,716
2024-09-06 13:10:29,723
2024-09-06 13:10:55,736
2024-09-06 13:12:07,744
2024-09-06 13:12:30,759
2024-09-06 13:13:49,770
2024-09-06 13:15:24,769
2024-09-06 13:15:57,773
2024-09-06 13:16:45,772
2024-09-06 13:18:16,770
2024-09-06 13:18:46,762
2024-09-06 13:20:09,761
2024-09-06 13:20:57,756
2024-09-06 13:22:27,753
2024-09-06 13:22:41,752
2024-09-06 13:23:56,747
2024-09-06 13:25:23,752
2024-09-06 13:26:22,753
2024-09-06 13:27:11,748
2024-09-06 13:28:28,751
2024-09-06 13:29:16,753
2024-09-06 13:29:59,750
2024-09-06 13:31:10,753
2024-09-06 13:32:03,750
2024-09-06 13:33:06,749
2024-09-06 13:33:35,752
2024-09-06 13:34:36,745
2024-09-06 13:36:01,742
2024-09-06 13:37:01,735
2024-09-06 13:38:22,727
2024-09-06 13:38:54,724
2024-09-06 13:40:02,720
2024-09-06 13:41:24,721
2024-09-06 13:42:27,717
2024-09-06 13:42:36,717
2024-09-06 13:44:21,716
2024-09-06 13:45:26,718
2024-09-06 13:45:41,713
2024-09-06 13:46:45,710
2024-09-06 13:47:45,709
2024-09-06 13:49:12,711
2024-09-06 13:50:22,712
2024-09-06 13:51:05,707
2024-09-06 13:51:42,710
2024-09-06 13:52:36,711
2024-09-06 13:54:05,710
2024-09-06 13:55:16,712
2024-09-06 13:56:20,713
2024-09-06 13:56:38,716
2024-09-06 13:58:01,717
2024-09-06 13:58:40,716
2024-09-06 13:59:37,720
2024-09-06 14:01:02,721
2024-09-06 14:01:52,716
2024-09-06 14:02:54,717
2024-09-06 14:04:25,716
2024-09-06 14:04:37,711
2024-09-06 14:06:14,704
2024-09-06 14:06:51,698
2024-09-06 14:08:28,694
2024-09-06 14:08:33,689
2024-09-06 14:10:09,680
2024-09-06 14:10:32,674
2024-09-06 14:11:58,670
2024-09-06 14:13:10,663
2024-09-06 14:13:58,662
2024-09-06 14:15:03,657
2024-09-06 14:16:03,652
2024-09-06 14:16:57,654
2024-09-06 14:17:42,651
2024-09-06 14:18:44,645
2024-09-06 14:20:29,644
2024-09-06 14:20:52,643
2024-09-06 14:22:13,641
2024-09-06 14:22:55,641
2024-09-06 14:23:33,636
2024-09-06 14:24:55,636
2024-09-06 14:26:09,629
2024-09-06 14:26:38,625
2024-09-06 14:28:24,625
2024-09-06 14:28:34,623
2024-09-06 14:30:25,620
2024-09-06 14:31:01,624
2024-09-06 14:31:49,623
2024-09-06 14:33:19,621
2024-09-06 14:33:40,624
2024-09-06 14:34:44,623
2024-09-06 14:36:01,627
2024-09-06 14:36:57,627
2024-09-06 14:37:51,629
2024-09-06 14:39:10,636
2024-09-06 14:39:46,647
2024-09-06 14:41:28,661
2024-09-06 14:41:55,680
2024-09-06 14:43:13,699
2024-09-06 14:43:36,719
2024-09-06 14:45:11,729
2024-09-06 14:46:26,738
2024-09-06 14:46:55,745
2024-09-06 14:47:54,745
2024-09-06 14:48:39,750
2024-09-06 14:50:28,746
2024-09-06 14:51:14,748
2024-09-06 14:51:48,752
2024-09-06 14:52:40,748
2024-09-06 14:53:42,751
2024-09-06 14:55:22,752
2024-09-06 14:55:37,743
2024-09-06 14:57:09,741
2024-09-06 14:57:33,728
2024-09-06 14:59:16,719
2024-09-06 15:00:00,711
2024-09-06 15:00:57,700
2024-09-06 15:01:40,693
2024-09-06 15:03:12,682
2024-09-06 15:03:30,676
2024-09-06 15:05:18,664
2024-09-06 15:06:16,659
2024-09-06 15:07:21,655
2024-09-06 15:08:07,643
2024-09-06 15:08:53,642
2024-09-06 15:10:23,636
2024-09-06 15:11:29,631
2024-09-06 15:12:26,624
2024-09-06 15:13:16,621
2024-09-06 15:14:00,617
2024-09-06 15:15:10,615
2024-09-06 15:16:15,606
2024-09-06 15:17:19,607
2024-09-06 15:17:55,603
2024-09-06 15:19:18,605
2024-09-06 15:20:19,602
2024-09-06 15:20:34,600
2024-09-06 15:21:49,599
2024-09-06 15:23:21,594
2024-09-06 15:24:10,593
2024-09-06 15:24:40,594
2024-09-06 15:26:25,586
2024-09-06 15:27:23,588
2024-09-06 15:28:02,584
2024-09-06 15:29:19,585
2024-09-06 15:30:07,582
2024-09-06 15:30:56,581
2024-09-06 15:32:03,577
2024-09-06 15:32:44,572
2024-09-06 15:34:01,571
2024-09-06 15:35:27,572
2024-09-06 15:35:50,566
2024-09-06 15:37:15,565
2024-09-06 15:37:34,566
2024-09-06 15:38:35,564
2024-09-06 15:40:07,563
2024-09-06 15:40:51,555
2024-09-06 15:41:47,554
2024-09-06 15:42:43,556
2024-09-06 15:43:39,553
2024-09-06 15:45:15,552
2024-09-06 15:45:42,552
2024-09-06 15:47:00,553
2024-09-06 15:47:59,549
2024-09-06 15:48:32,546
2024-09-06 15:49:59,545
2024-09-06 15:50:35,543
2024-09-06 15:51:58,539
2024-09-06 15:52:37,540
2024-09-06 15:54:13,538
2024-09-06 15:55:14,536
2024-09-06 15:56:12,533
2024-09-06 15:57:13,534
2024-09-06 15:58:02,532
2024-09-06 15:58:46,528
2024-09-06 16:00:17,528
2024-09-06 16:00:40,531
2024-09-06 16:01:42,528
2024-09-06 16:03:19,527
2024-09-06 16:03:40,531
2024-09-06 16:05:00,529
2024-09-06 16:05:57,530
2024-09-06 16:07:13,526
2024-09-06 16:07:35,528
2024-09-06 16:09:10,526
2024-09-06 16:09:45,525
2024-09-06 16:10:33,526
2024-09-06 16:12:04,530
2024-09-06 16:13:29,524
2024-09-06 16:14:17,528
2024-09-06 16:15:25,519
2024-09-06 16:16:28,517
2024-09-06 16:16:55,522
2024-09-06 16:18:26,522
2024-09-06 16:18:41,516
2024-09-06 16:19:40,517
2024-09-06 16:21:06,517
2024-09-06 16:21:54,515
2024-09-06 16:22:47,514
2024-09-06 16:23:48,512
2024-09-06 16:24:52,507
2024-09-06 16:26:24,508
2024-09-06 16:27:07,509
2024-09-06 16:28:23,508
2024-09-06 16:28:47,504
2024-09-06 16:29:55,507
2024-09-06 16:30:35,503
2024-09-06 16:31:33,499
2024-09-06 16:33:13,504
2024-09-06 16:34:20,499
2024-09-06 16:34:58,498
2024-09-06 16:36:28,500
2024-09-06 16:37:03,502
2024-09-06 16:37:46,498
2024-09-06 16:39:12,498
2024-09-06 16:40:12,493
2024-09-06 16:41:22,495
2024-09-06 16:41:45,493
2024-09-06 16:42:31,495
2024-09-06 16:44:03,495
2024-09-06 16:45:24,496
2024-09-06 16:45:37,488
2024-09-06 16:46:42,490
2024-09-06 16:48:11,493
2024-09-06 16:48:37,486
2024-09-06 16:49:59,489
2024-09-06 16:51:01,489
2024-09-06 16:52:05,486
2024-09-06 16:53:16,481
2024-09-06 16:53:59,482
2024-09-06 16:54:30,484
2024-09-06 16:56:12,483
2024-09-06 16:57:08,479
2024-09-06 16:57:46,477
2024-09-06 16:59:28,482
2024-09-06 16:59:49,481
2024-09-06 17:00:53,476
2024-09-06 17:02:19,477
2024-09-06 17:02:51,476
2024-09-06 17:03:58,474
2024-09-06 17:04:51,474
2024-09-06 17:06:13,474
2024-09-06 17:06:38,470
2024-09-06 17:08:06,473
2024-09-06 17:08:39,467
2024-09-06 17:10:05,475
2024-09-06 17:11:06,470
2024-09-06 17:11:57,471
2024-09-06 17:12:57,469
2024-09-06 17:14:11,467
2024-09-06 17:15:12,468
2024-09-06 17:15:50,464
2024-09-06 17:16:53,469
2024-09-06 17:18:11,467
2024-09-06 17:19:29,466
2024-09-06 17:20:09,468
2024-09-06 17:20:31,466
2024-09-06 17:22:24,466
2024-09-06 17:22:37,466
2024-09-06 17:24:17,462
2024-09-06 17:24:56,461
2024-09-06 17:25:51,459
2024-09-06 17:27:06,461
2024-09-06 17:27:56,461
2024-09-06 17:29:26,457
2024-09-06 17:29:58,464
2024-09-06 17:30:32,457
2024-09-06 17:32:13,454
2024-09-06 17:32:42,460
2024-09-06 17:34:14,452
2024-09-06 17:34:39,458
2024-09-06 17:36:05,457
2024-09-06 17:36:38,457
2024-09-06 17:38:23,455
2024-09-06 17:39:25,457
2024-09-06 17:40:24,457
2024-09-06 17:40:56,453
2024-09-06 17:42:03,457
2024-09-06 17:43:20,457
2024-09-06 17:43:30,456
2024-09-06 17:45:01,453
2024-09-06 17:45:54,456
2024-09-06 17:46:58,455
2024-09-06 17:47:36,451
2024-09-06 17:49:18,452
2024-09-06 17:49:32,455
2024-09-06 17:50:49,453
2024-09-06 17:51:49,455
2024-09-06 17:53:22,452
2024-09-06 17:53:59,450
2024-09-06 17:55:04,456
2024-09-06 17:56:04,448
2024-09-06 17:57:18,449
2024-09-06 17:58:08,450
2024-09-06 17:58:56,451
2024-09-06 17:59:55,449
2024-09-06 18:00:43,452
2024-09-06 18:01:46,447
2024-09-06 18:02:47,445
2024-09-06 18:04:14,446
2024-09-06 18:05:21,445
2024-09-06 18:05:58,446
2024-09-06 18:06:49,444
2024-09-06 18:08:22,447
2024-09-06 18:08:56,446
2024-09-06 18:09:47,442
2024-09-06 18:10:33,447
2024-09-06 18:11:30,443
2024-09-06 18:13:19,443
2024-09-06 18:13:30,444
2024-09-06 18:15:27,439
2024-09-06 18:15:55,445
2024-09-06 18:17:14,437
2024-09-06 18:17:49,441
2024-09-06 18:19:21,446
2024-09-06 18:19:52,441
2024-09-06 18:20:39,441
2024-09-06 18:22:28,445
2024-09-06 18:22:40,440
2024-09-06 18:24:10,443
2024-09-06 18:25:10,443
2024-09-06 18:25:34,443
2024-09-06 18:27:27,438
2024-09-06 18:27:30,440
2024-09-06 18:28:46,445
2024-09-06 18:29:51,438
2024-09-06 18:31:03,445
2024-09-06 18:32:25,440
2024-09-06 18:33:14,437
2024-09-06 18:34:10,437
2024-09-06 18:34:58,435
2024-09-06 18:35:33,436
2024-09-06 18:36:34,435
2024-09-06 18:37:40,436
2024-09-06 18:39:25,433
2024-09-06 18:40:20,432
2024-09-06 18:40:50,438
2024-09-06 18:42:04,432
2024-09-06 18:42:41,438
2024-09-06 18:43:55,431
2024-09-06 18:45:20,437
2024-09-06 18:45:48,436
2024-09-06 18:47:14,439
2024-09-06 18:48:29,434
2024-09-06 18:48:36,431
2024-09-06 18:50:16,435
2024-09-06 18:51:24,435
2024-09-06 18:51:36,434
2024-09-06 18:52:55,435
2024-09-06 18:54:09,433
2024-09-06 18:54:34,430
2024-09-06 18:55:50,431
2024-09-06 18:56:43,432
2024-09-06 18:57:33,432
2024-09-06 18:58:52,438
2024-09-06 19:00:11,436
2024-09-06 19:00:49,434
2024-09-06 19:01:44,434
2024-09-06 19:03:19,434
2024-09-06 19:04:21,434
2024-09-06 19:05:14,433
2024-09-06 19:05:58,433
2024-09-06 19:06:37,429
2024-09-06 19:08:10,432
2024-09-06 19:09:17,432
2024-09-06 19:09:48,431
2024-09-06 19:11:17,431
2024-09-06 19:12:08,433
2024-09-06 19:13:15,434
2024-09-06 19:13:57,433
2024-09-06 19:15:15,433
2024-09-06 19:16:26,435
2024-09-06 19:16:56,432
2024-09-06 19:17:33,434
2024-09-06 19:19:27,430
2024-09-06 19:19:44,432
2024-09-06 19:21:04,431
2024-09-06 19:22:06,435
2024-09-06 19:22:30,432
2024-09-06 19:23:32,428
2024-09-06 19:25:16,432
2024-09-06 19:25:53,433
2024-09-06 19:26:56,431
2024-09-06 19:28:09,432
2024-09-06 19:29:05,425
2024-09-06 19:30:03,424
2024-09-06 19:30:58,427
2024-09-06 19:31:53,430
2024-09-06 19:32:53,433
2024-09-06 19:34:11,428
2024-09-06 19:34:33,428
2024-09-06 19:35:32,430
2024-09-06 19:37:03,429
2024-09-06 19:38:26,430
2024-09-06 19:39:18,429
2024-09-06 19:39:52,433
2024-09-06 19:41:22,432
2024-09-06 19:42:25,430
2024-09-06 19:43:21,433
2024-09-06 19:43:52,431
2024-09-06 19:45:14,432
2024-09-06 19:45:34,428
2024-09-06 19:47:00,429
2024-09-06 19:48:22,429
2024-09-06 19:49:10,430
2024-09-06 19:50:26,430
2024-09-06 19:51:26,431
2024-09-06 19:52:29,433
2024-09-06 19:53:23,430
2024-09-06 19:53:35,428
2024-09-06 19:55:06,429
2024-09-06 19:56:26,432
2024-09-06 19:56:39,431
2024-09-06 19:58:09,431
2024-09-06 19:58:36,427
2024-09-06 20:00:08,428
2024-09-06 20:01:07,427
2024-09-06 20:01:50,428
2024-09-06 20:02:49,427
2024-09-06 20:03:32,430
2024-09-06 20:05:20,431
2024-09-06 20:05:51,434
2024-09-06 20:07:16,426
2024-09-06 20:07:33,429
2024-09-06 20:08:57,432
2024-09-06 20:09:41,430
2024-09-06 20:11:07,430
2024-09-06 20:12:20,433
2024-09-06 20:13:05,428
2024-09-06 20:14:16,429
2024-09-06 20:15:10,428
2024-09-06 20:15:34,425
2024-09-06 20:16:42,430
2024-09-06 20:17:52,429
2024-09-06 20:19:27,428
2024-09-06 20:20:19,427
2024-09-06 20:20:59,429
2024-09-06 20:22:06,427
2024-09-06 20:22:54,428
2024-09-06 20:24:17,429
2024-09-06 20:24:56,427
2024-09-06 20:26:20,427
2024-09-06 20:26:43,429
2024-09-06 20:28:26,429
2024-09-06 20:29:17,431
2024-09-06 20:30:28,429
2024-09-06 20:31:16,431
2024-09-06 20:32:23,430
2024-09-06 20:33:05,426
2024-09-06 20:34:08,427
2024-09-06 20:34:45,428
2024-09-06 20:36:25,430
2024-09-06 20:36:51,432
2024-09-06 20:37:50,427
2024-09-06 20:39:23,428
2024-09-06 20:39:50,430
2024-09-06 20:40:37,428
2024-09-06 20:42:18,431
2024-09-06 20:42:45,425
2024-09-06 20:44:28,429
2024-09-06 20:45:24,429
2024-09-06 20:46:00,430
2024-09-06 20:47:11,428
2024-09-06 20:47:39,430
2024-09-06 20:49:01,428
2024-09-06 20:50:28,426
2024-09-06 20:51:03,426
2024-09-06 20:51:38,425
2024-09-06 20:52:46,426
2024-09-06 20:53:40,428
2024-09-06 20:55:01,427
2024-09-06 20:55:39,428
2024-09-06 20:56:51,430
2024-09-06 20:58:26,427
2024-09-06 20:58:46,433
2024-09-06 20:59:33,430
2024-09-06 21:01:17,428
2024-09-06 21:02:21,428
2024-09-06 21:03:16,426
2024-09-06 21:03:54,428
2024-09-06 21:05:28,425
2024-09-06 21:05:50,432
2024-09-06 21:07:06,422
2024-09-06 21:08:07,428
2024-09-06 21:09:18,427
2024-09-06 21:09:30,428
2024-09-06 21:10:54,428
2024-09-06 21:12:20,432
2024-09-06 21:13:05,426
2024-09-06 21:13:46,430
2024-09-06 21:15:10,430
2024-09-06 21:15:53,424
2024-09-06 21:16:31,428
2024-09-06 21:18:09,432
2024-09-06 21:18:44,426
2024-09-06 21:20:01,431
2024-09-06 21:21:08,430
2024-09-06 21:22:28,430
2024-09-06 21:22:35,430
2024-09-06 21:23:30,431
2024-09-06 21:25:16,428
2024-09-06 21:25:52,428
2024-09-06 21:27:27,430
2024-09-06 21:28:08,428
2024-09-06 21:29:26,428
2024-09-06 21:29:46,426
2024-09-06 21:31:03,428
2024-09-06 21:32:28,427
2024-09-06 21:33:10,425
2024-09-06 21:33:58,427
2024-09-06 21:34:38,426
2024-09-06 21:35:42,426
2024-09-06 21:36:35,427
2024-09-06 21:37:35,429
2024-09-06 21:38:49,427
2024-09-06 21:40:21,428
2024-09-06 21:41:22,428
2024-09-06 21:41:32,426
2024-09-06 21:42:46,427
2024-09-06 21:44:18,430
2024-09-06 21:44:41,428
2024-09-06 21:46:17,429
2024-09-06 21:47:16,431
2024-09-06 21:48:14,429
2024-09-06 21:49:24,424
2024-09-06 21:49:30,429
2024-09-06 21:50:46,426
2024-09-06 21:51:32,431
2024-09-06 21:52:55,429
2024-09-06 21:53:44,427
2024-09-06 21:55:05,429
2024-09-06 21:56:01,427
2024-09-06 21:57:01,424
2024-09-06 21:57:33,430
2024-09-06 21:58:47,427
2024-09-06 22:00:18,431
2024-09-06 22:00:48,428
2024-09-06 22:02:12,431
2024-09-06 22:03:21,429
2024-09-06 22:04:04,430
2024-09-06 22:05:09,427
2024-09-06 22:05:43,429
2024-09-06 22:07:27,425
2024-09-06 22:08:02,428
2024-09-06 22:08:43,424
2024-09-06 22:10:03,425
2024-09-06 22:11:24,425
2024-09-06 22:11:33,428
